Record ID,Date,Region,District,Service Type,Role Type,Tenure Band,Fleet Age,Route Cost Per Ton,Stops Per Route,Fleet Utilization Rate,Voluntary Turnover Rate,Safety Incident Rate,Avg Driver Tenure Years,Truck Count,Tons Collected,Revenue
WC-001253_202509,2025-09-01,Western,Northern California,Residential,Driver,5-10 Years,Mid-Life (3-5yr),50.65,262.0,0.9332,0.0197,2.4,4.3,8,154.0,9450.0
WC-001254_202509,2025-09-01,Western,Northern California,Commercial,Driver,10+ Years,End-of-Life (9+yr),40.64,100.0,0.9186,0.0295,2.27,4.3,7,46.0,2476.0
WC-001255_202509,2025-09-01,Western,Northern California,Industrial,Mechanic,2-5 Years,Aging (6-8yr),44.12,16.0,0.8765,0.0206,3.34,4.9,3,10.0,500.0
WC-001256_202509,2025-09-01,Western,Northern California,E&P,Driver,1-2 Years,Mid-Life (3-5yr),42.99,14.0,0.8715,0.0213,2.94,3.8,4,10.0,500.0
WC-001257_202509,2025-09-01,Western,Southern California,Residential,Operator,2-5 Years,End-of-Life (9+yr),46.1,256.0,0.8917,0.0228,1.44,5.2,21,161.0,9037.0
WC-001258_202509,2025-09-01,Western,Southern California,Commercial,Mechanic,5-10 Years,New (0-2yr),39.96,95.0,0.9122,0.0202,2.33,4.4,11,28.0,1278.0
WC-001259_202509,2025-09-01,Western,Southern California,Industrial,Mechanic,5-10 Years,Aging (6-8yr),49.8,30.0,0.894,0.0171,2.66,4.2,2,10.0,500.0
WC-001260_202509,2025-09-01,Western,Southern California,E&P,Mechanic,2-5 Years,New (0-2yr),52.01,13.0,0.8703,0.0253,3.35,3.5,2,10.0,500.0
WC-001261_202509,2025-09-01,Western,Mountain West,Residential,Driver,5-10 Years,Mid-Life (3-5yr),51.84,352.0,0.8572,0.0201,1.78,6.3,20,319.0,22086.0
WC-001262_202509,2025-09-01,Western,Mountain West,Commercial,Helper,1-2 Years,New (0-2yr),47.61,103.0,0.9476,0.0152,2.08,6.2,7,55.0,3160.0
WC-001263_202509,2025-09-01,Western,Mountain West,Industrial,Driver,10+ Years,End-of-Life (9+yr),37.06,27.0,0.8818,0.0158,2.42,4.4,7,12.0,519.0
WC-001264_202509,2025-09-01,Western,Mountain West,E&P,Mechanic,10+ Years,Mid-Life (3-5yr),38.77,9.0,0.9661,0.0238,2.28,5.9,4,10.0,500.0
WC-001265_202509,2025-09-01,Southern,Gulf Coast,Residential,Driver,1-2 Years,Mid-Life (3-5yr),41.64,313.0,0.9448,0.0203,2.36,4.8,17,193.0,10039.0
WC-001266_202509,2025-09-01,Southern,Gulf Coast,Commercial,Mechanic,1-2 Years,Mid-Life (3-5yr),38.9,146.0,0.8932,0.0257,2.14,6.5,8,52.0,2350.0
WC-001267_202509,2025-09-01,Southern,Gulf Coast,Industrial,Mechanic,2-5 Years,Aging (6-8yr),40.06,20.0,0.9065,0.0297,2.95,3.8,3,10.0,500.0
WC-001268_202509,2025-09-01,Southern,Gulf Coast,E&P,Driver,1-2 Years,Mid-Life (3-5yr),41.84,13.0,0.8581,0.022,2.83,4.8,4,10.0,500.0
WC-001269_202509,2025-09-01,Southern,Southeast Texas,Residential,Driver,1-2 Years,Mid-Life (3-5yr),44.32,269.0,0.9659,0.0277,2.66,4.8,16,116.0,6466.0
WC-001270_202509,2025-09-01,Southern,Southeast Texas,Commercial,Driver,1-2 Years,End-of-Life (9+yr),44.27,118.0,0.8824,0.0266,1.89,6.4,11,86.0,5023.0
WC-001271_202509,2025-09-01,Southern,Southeast Texas,Industrial,Driver,10+ Years,Aging (6-8yr),53.27,19.0,0.8537,0.0237,2.3,5.4,7,10.0,591.0
WC-001272_202509,2025-09-01,Southern,Southeast Texas,E&P,Driver,5-10 Years,Aging (6-8yr),43.3,19.0,0.8709,0.0276,2.54,4.7,4,10.0,500.0
WC-001273_202509,2025-09-01,Southern,Florida Panhandle,Residential,Driver,5-10 Years,Aging (6-8yr),49.29,307.0,0.9095,0.0179,1.72,4.6,13,180.0,11600.0
WC-001274_202509,2025-09-01,Southern,Florida Panhandle,Commercial,Operator,< 1 Year,New (0-2yr),46.25,137.0,0.8992,0.0268,1.53,5.3,13,124.0,7360.0
WC-001275_202509,2025-09-01,Southern,Florida Panhandle,Industrial,Driver,< 1 Year,End-of-Life (9+yr),40.43,17.0,0.9015,0.0192,2.68,3.7,5,10.0,500.0
WC-001276_202509,2025-09-01,Southern,Florida Panhandle,E&P,Operator,5-10 Years,Aging (6-8yr),43.32,10.0,0.8863,0.0272,1.76,5.8,2,10.0,500.0
WC-001277_202509,2025-09-01,Southern,Carolinas,Residential,Operator,10+ Years,End-of-Life (9+yr),46.73,298.0,0.9393,0.0214,1.85,4.4,9,63.0,3487.0
WC-001278_202509,2025-09-01,Southern,Carolinas,Commercial,Driver,1-2 Years,Aging (6-8yr),44.48,142.0,0.9166,0.0264,3.1,4.1,5,33.0,1768.0
WC-001279_202509,2025-09-01,Southern,Carolinas,Industrial,Helper,1-2 Years,Mid-Life (3-5yr),38.19,28.0,0.966,0.0255,1.52,5.3,5,10.0,500.0
WC-001280_202509,2025-09-01,Southern,Carolinas,E&P,Operator,10+ Years,Mid-Life (3-5yr),44.76,14.0,0.9026,0.0265,2.22,3.8,3,10.0,500.0
WC-001281_202509,2025-09-01,Central,Great Plains,Residential,Driver,2-5 Years,Mid-Life (3-5yr),51.5,276.0,0.8691,0.0189,3.23,5.5,18,374.0,23497.0
WC-001282_202509,2025-09-01,Central,Great Plains,Commercial,Mechanic,10+ Years,Mid-Life (3-5yr),47.67,125.0,0.8886,0.0182,1.85,6.5,10,79.0,4443.0
WC-001283_202509,2025-09-01,Central,Great Plains,Industrial,Helper,5-10 Years,Mid-Life (3-5yr),35.85,35.0,0.9227,0.0192,2.52,4.5,5,10.0,500.0
WC-001284_202509,2025-09-01,Central,Great Plains,E&P,Helper,1-2 Years,New (0-2yr),49.4,13.0,0.8455,0.026,3.54,4.6,4,10.0,500.0
WC-001285_202509,2025-09-01,Central,Upper Midwest,Residential,Driver,2-5 Years,Aging (6-8yr),48.0,259.0,0.9119,0.0298,1.67,4.6,21,398.0,24215.0
WC-001286_202509,2025-09-01,Central,Upper Midwest,Commercial,Driver,1-2 Years,Mid-Life (3-5yr),47.75,110.0,0.9243,0.0199,1.84,4.7,8,54.0,2985.0
WC-001287_202509,2025-09-01,Central,Upper Midwest,Industrial,Driver,2-5 Years,Mid-Life (3-5yr),45.44,23.0,0.8962,0.0247,3.6,6.0,2,10.0,500.0
WC-001288_202509,2025-09-01,Central,Upper Midwest,E&P,Driver,1-2 Years,New (0-2yr),48.19,17.0,0.917,0.0228,2.28,6.0,3,10.0,500.0
WC-001289_202509,2025-09-01,Central,Missouri Valley,Residential,Helper,5-10 Years,Aging (6-8yr),46.5,267.0,0.9287,0.0239,2.93,4.8,22,346.0,20967.0
WC-001290_202509,2025-09-01,Central,Missouri Valley,Commercial,Driver,10+ Years,Mid-Life (3-5yr),50.44,121.0,0.9165,0.0169,2.5,3.6,7,17.0,1089.0
WC-001291_202509,2025-09-01,Central,Missouri Valley,Industrial,Operator,2-5 Years,Aging (6-8yr),49.13,30.0,0.86,0.0279,2.21,6.3,4,10.0,555.0
WC-001292_202509,2025-09-01,Central,Missouri Valley,E&P,Driver,10+ Years,Mid-Life (3-5yr),36.61,19.0,0.8521,0.028,3.59,3.8,3,10.0,500.0
WC-001293_202509,2025-09-01,Central,Ozarks,Residential,Driver,2-5 Years,Mid-Life (3-5yr),43.02,348.0,0.8583,0.0218,2.68,3.6,20,476.0,25441.0
WC-001294_202509,2025-09-01,Central,Ozarks,Commercial,Driver,5-10 Years,Mid-Life (3-5yr),41.52,94.0,0.8991,0.0225,2.18,6.3,5,24.0,1169.0
WC-001295_202509,2025-09-01,Central,Ozarks,Industrial,Operator,2-5 Years,Mid-Life (3-5yr),38.86,21.0,0.9184,0.0211,3.12,5.8,6,10.0,500.0
WC-001296_202509,2025-09-01,Central,Ozarks,E&P,Helper,< 1 Year,New (0-2yr),45.86,13.0,0.8501,0.0202,2.86,4.1,1,10.0,500.0
WC-001297_202509,2025-09-01,Eastern,Mid-Atlantic,Residential,Driver,5-10 Years,Aging (6-8yr),42.24,343.0,0.941,0.0291,3.35,6.1,23,230.0,13000.0
WC-001298_202509,2025-09-01,Eastern,Mid-Atlantic,Commercial,Driver,2-5 Years,Mid-Life (3-5yr),42.77,141.0,0.8997,0.0213,2.59,3.6,7,39.0,2142.0
WC-001299_202509,2025-09-01,Eastern,Mid-Atlantic,Industrial,Driver,5-10 Years,Aging (6-8yr),43.23,28.0,0.9313,0.0183,2.29,3.8,7,10.0,540.0
WC-001300_202509,2025-09-01,Eastern,Mid-Atlantic,E&P,Driver,5-10 Years,New (0-2yr),41.97,19.0,0.8599,0.0194,2.65,5.6,4,10.0,500.0
WC-001301_202509,2025-09-01,Eastern,New England,Residential,Operator,5-10 Years,New (0-2yr),41.91,280.0,0.9151,0.017,2.16,3.5,24,520.0,27570.0
WC-001302_202509,2025-09-01,Eastern,New England,Commercial,Driver,2-5 Years,End-of-Life (9+yr),40.92,111.0,0.8772,0.018,2.52,3.9,7,17.0,890.0
WC-001303_202509,2025-09-01,Eastern,New England,Industrial,Operator,2-5 Years,New (0-2yr),41.02,35.0,0.8597,0.0187,1.53,3.6,4,10.0,500.0
WC-001304_202509,2025-09-01,Eastern,New England,E&P,Driver,1-2 Years,Mid-Life (3-5yr),41.97,18.0,0.8732,0.025,2.58,3.6,4,10.0,500.0
WC-001305_202509,2025-09-01,Eastern,Great Lakes,Residential,Mechanic,< 1 Year,End-of-Life (9+yr),41.83,301.0,0.9066,0.0204,2.95,3.6,13,181.0,9365.0
WC-001306_202509,2025-09-01,Eastern,Great Lakes,Commercial,Mechanic,5-10 Years,Mid-Life (3-5yr),40.78,113.0,0.8742,0.0217,2.36,6.2,9,24.0,1254.0
WC-001307_202509,2025-09-01,Eastern,Great Lakes,Industrial,Driver,5-10 Years,New (0-2yr),48.23,29.0,0.8592,0.0293,1.7,3.7,5,10.0,500.0
WC-001308_202509,2025-09-01,Eastern,Great Lakes,E&P,Driver,1-2 Years,Aging (6-8yr),51.92,16.0,0.9541,0.0291,2.5,4.9,4,10.0,500.0
WC-001309_202509,2025-09-01,Eastern,Ohio Valley,Residential,Driver,1-2 Years,Aging (6-8yr),44.7,291.0,0.9476,0.0297,2.82,5.2,15,268.0,15123.0
WC-001310_202509,2025-09-01,Eastern,Ohio Valley,Commercial,Driver,1-2 Years,New (0-2yr),40.57,89.0,0.89,0.0196,3.22,5.9,12,71.0,3489.0
WC-001311_202509,2025-09-01,Eastern,Ohio Valley,Industrial,Driver,2-5 Years,Aging (6-8yr),52.24,16.0,0.8368,0.0214,2.73,4.4,3,10.0,500.0
WC-001312_202509,2025-09-01,Eastern,Ohio Valley,E&P,Driver,1-2 Years,New (0-2yr),48.76,10.0,0.8589,0.027,1.57,4.4,2,10.0,500.0
WC-001313_202509,2025-09-01,Canada,Ontario,Residential,Mechanic,< 1 Year,Mid-Life (3-5yr),44.16,330.0,0.9257,0.0234,2.19,4.1,24,562.0,33466.0
WC-001314_202509,2025-09-01,Canada,Ontario,Commercial,Driver,10+ Years,Aging (6-8yr),44.25,81.0,0.9422,0.0295,2.89,5.9,10,48.0,2639.0
WC-001315_202509,2025-09-01,Canada,Ontario,Industrial,Operator,5-10 Years,Mid-Life (3-5yr),41.01,26.0,0.8995,0.0296,2.42,6.1,4,10.0,500.0
WC-001316_202509,2025-09-01,Canada,Ontario,E&P,Driver,1-2 Years,Aging (6-8yr),37.31,14.0,0.8867,0.0206,1.67,4.3,1,10.0,500.0
WC-001317_202509,2025-09-01,Canada,Alberta,Residential,Mechanic,10+ Years,Mid-Life (3-5yr),51.23,345.0,0.9345,0.0194,2.34,4.5,13,318.0,21969.0
WC-001318_202509,2025-09-01,Canada,Alberta,Commercial,Mechanic,2-5 Years,Mid-Life (3-5yr),42.09,90.0,0.9505,0.0171,2.15,4.2,7,23.0,1205.0
WC-001319_202509,2025-09-01,Canada,Alberta,Industrial,Helper,5-10 Years,Mid-Life (3-5yr),41.41,24.0,0.9247,0.0162,2.8,5.3,3,10.0,500.0
WC-001320_202509,2025-09-01,Canada,Alberta,E&P,Operator,2-5 Years,New (0-2yr),51.75,18.0,0.8958,0.0196,1.57,4.3,4,10.0,500.0
WC-001321_202509,2025-09-01,Canada,British Columbia,Residential,Operator,1-2 Years,Mid-Life (3-5yr),47.52,337.0,0.8881,0.0189,2.43,6.2,15,187.0,11377.0
WC-001322_202509,2025-09-01,Canada,British Columbia,Commercial,Driver,< 1 Year,Aging (6-8yr),47.54,128.0,0.8765,0.0252,3.11,3.9,9,86.0,5095.0
WC-001323_202509,2025-09-01,Canada,British Columbia,Industrial,Operator,10+ Years,Aging (6-8yr),47.88,20.0,0.9221,0.0171,3.08,5.3,3,10.0,500.0
WC-001324_202509,2025-09-01,Canada,British Columbia,E&P,Driver,10+ Years,Mid-Life (3-5yr),49.36,16.0,0.8919,0.0293,2.58,4.1,4,10.0,500.0
WC-001325_202509,2025-09-01,Canada,Quebec,Residential,Driver,1-2 Years,Mid-Life (3-5yr),50.44,318.0,0.92,0.0251,2.53,5.4,11,208.0,12439.0
WC-001326_202509,2025-09-01,Canada,Quebec,Commercial,Mechanic,2-5 Years,New (0-2yr),46.96,122.0,0.8746,0.0234,2.34,5.4,7,63.0,3552.0
WC-001327_202509,2025-09-01,Canada,Quebec,Industrial,Mechanic,5-10 Years,Mid-Life (3-5yr),47.63,34.0,0.8958,0.0151,2.07,4.4,3,10.0,500.0
WC-001328_202509,2025-09-01,Canada,Quebec,E&P,Driver,2-5 Years,Mid-Life (3-5yr),51.72,11.0,0.8518,0.0152,2.19,5.1,1,10.0,500.0
WC-001329_202509,2025-09-01,MidSouth,Tennessee Valley,Residential,Driver,< 1 Year,Mid-Life (3-5yr),46.44,293.0,0.8645,0.0161,2.08,4.9,9,104.0,5693.0
WC-001330_202509,2025-09-01,MidSouth,Tennessee Valley,Commercial,Operator,10+ Years,Aging (6-8yr),41.56,147.0,0.9312,0.0151,2.85,4.4,8,94.0,4818.0
WC-001331_202509,2025-09-01,MidSouth,Tennessee Valley,Industrial,Mechanic,1-2 Years,Mid-Life (3-5yr),51.95,23.0,0.8862,0.0221,3.13,4.5,5,10.0,500.0
WC-001332_202509,2025-09-01,MidSouth,Tennessee Valley,E&P,Driver,2-5 Years,New (0-2yr),53.11,15.0,0.8563,0.0176,2.94,4.8,2,10.0,500.0
WC-001333_202509,2025-09-01,MidSouth,Mississippi Delta,Residential,Driver,1-2 Years,Mid-Life (3-5yr),37.52,341.0,0.8552,0.0175,1.61,5.1,24,174.0,7995.0
WC-001334_202509,2025-09-01,MidSouth,Mississippi Delta,Commercial,Helper,2-5 Years,Aging (6-8yr),48.79,118.0,0.9084,0.0298,2.07,4.0,5,22.0,1426.0
WC-001335_202509,2025-09-01,MidSouth,Mississippi Delta,Industrial,Mechanic,2-5 Years,End-of-Life (9+yr),38.32,25.0,0.9186,0.0189,3.27,4.6,4,10.0,500.0
WC-001336_202509,2025-09-01,MidSouth,Mississippi Delta,E&P,Mechanic,1-2 Years,Mid-Life (3-5yr),44.47,10.0,0.8721,0.0189,3.49,5.7,3,10.0,500.0
WC-001337_202509,2025-09-01,MidSouth,Arkansas,Residential,Driver,5-10 Years,Aging (6-8yr),44.49,340.0,0.9237,0.0206,2.84,3.5,23,286.0,16145.0
WC-001338_202509,2025-09-01,MidSouth,Arkansas,Commercial,Operator,2-5 Years,Aging (6-8yr),41.32,90.0,0.8602,0.028,2.31,4.0,12,54.0,2788.0
WC-001339_202509,2025-09-01,MidSouth,Arkansas,Industrial,Mechanic,2-5 Years,New (0-2yr),51.18,16.0,0.9041,0.026,3.45,5.3,7,10.0,500.0
WC-001340_202509,2025-09-01,MidSouth,Arkansas,E&P,Mechanic,1-2 Years,Aging (6-8yr),46.14,12.0,0.888,0.027,3.49,5.8,3,10.0,500.0
WC-001341_202509,2025-09-01,MidSouth,Oklahoma,Residential,Driver,5-10 Years,Aging (6-8yr),46.63,265.0,0.8704,0.0221,2.49,5.3,24,194.0,11014.0
WC-001342_202509,2025-09-01,MidSouth,Oklahoma,Commercial,Helper,10+ Years,End-of-Life (9+yr),42.05,86.0,0.9337,0.0273,3.0,4.5,11,43.0,2323.0
WC-001343_202509,2025-09-01,MidSouth,Oklahoma,Industrial,Driver,1-2 Years,Mid-Life (3-5yr),41.7,17.0,0.9098,0.0169,1.92,4.3,7,10.0,500.0
WC-001344_202509,2025-09-01,MidSouth,Oklahoma,E&P,Driver,5-10 Years,New (0-2yr),47.86,18.0,0.9593,0.0227,2.11,4.7,1,10.0,500.0
WC-001345_202510,2025-10-01,Western,Pacific Northwest,Residential,Operator,10+ Years,Aging (6-8yr),49.14,270.0,0.9162,0.0284,2.77,6.0,14,186.0,10836.0
WC-001346_202510,2025-10-01,Western,Pacific Northwest,Commercial,Driver,10+ Years,End-of-Life (9+yr),49.18,89.0,0.9197,0.0186,2.84,4.3,11,24.0,1444.0
WC-001347_202510,2025-10-01,Western,Pacific Northwest,Industrial,Driver,1-2 Years,New (0-2yr),40.27,27.0,0.8515,0.0221,2.62,5.5,4,10.0,500.0
WC-001348_202510,2025-10-01,Western,Pacific Northwest,E&P,Mechanic,2-5 Years,New (0-2yr),49.23,8.0,0.878,0.0158,3.34,4.7,4,10.0,500.0
WC-001349_202510,2025-10-01,Western,Northern California,Residential,Operator,2-5 Years,Mid-Life (3-5yr),48.3,294.0,0.9132,0.0186,2.25,6.0,12,148.0,9621.0
WC-001350_202510,2025-10-01,Western,Northern California,Commercial,Operator,5-10 Years,Aging (6-8yr),41.14,117.0,0.8875,0.0219,3.31,4.2,6,21.0,1029.0
WC-001351_202510,2025-10-01,Western,Northern California,Industrial,Driver,10+ Years,Mid-Life (3-5yr),42.61,22.0,0.8712,0.0249,2.14,3.8,7,10.0,500.0
WC-001352_202510,2025-10-01,Western,Northern California,E&P,Operator,10+ Years,Mid-Life (3-5yr),47.22,14.0,0.9071,0.0178,2.95,5.0,3,10.0,500.0
WC-001353_202510,2025-10-01,Western,Southern California,Residential,Operator,10+ Years,End-of-Life (9+yr),43.05,334.0,0.9027,0.0206,1.95,5.1,10,185.0,10160.0
WC-001354_202510,2025-10-01,Western,Southern California,Commercial,Driver,5-10 Years,End-of-Life (9+yr),49.88,125.0,0.869,0.0167,3.07,3.7,11,93.0,5973.0
WC-001355_202510,2025-10-01,Western,Southern California,Industrial,Driver,5-10 Years,New (0-2yr),51.41,18.0,0.903,0.0274,2.63,6.4,2,10.0,500.0
WC-001356_202510,2025-10-01,Western,Southern California,E&P,Driver,5-10 Years,Mid-Life (3-5yr),47.33,9.0,0.8965,0.0245,3.25,4.4,3,10.0,500.0
WC-001357_202510,2025-10-01,Western,Mountain West,Residential,Operator,5-10 Years,New (0-2yr),41.12,341.0,0.9046,0.0199,2.2,3.8,23,236.0,12039.0
WC-001358_202510,2025-10-01,Western,Mountain West,Commercial,Driver,1-2 Years,Mid-Life (3-5yr),48.35,99.0,0.9566,0.0291,3.26,4.0,8,45.0,2789.0
WC-001359_202510,2025-10-01,Western,Mountain West,Industrial,Driver,2-5 Years,Aging (6-8yr),44.16,20.0,0.8529,0.0231,2.04,5.0,6,10.0,500.0
WC-001360_202510,2025-10-01,Western,Mountain West,E&P,Operator,10+ Years,New (0-2yr),40.44,15.0,0.8782,0.0287,2.75,5.8,2,10.0,500.0
WC-001361_202510,2025-10-01,Southern,Gulf Coast,Residential,Driver,1-2 Years,Mid-Life (3-5yr),45.07,309.0,0.8231,0.0164,3.23,4.9,23,147.0,8708.0
WC-001362_202510,2025-10-01,Southern,Gulf Coast,Commercial,Operator,1-2 Years,Aging (6-8yr),49.09,149.0,0.9343,0.0296,3.28,4.9,11,92.0,6003.0
WC-001363_202510,2025-10-01,Southern,Gulf Coast,Industrial,Operator,2-5 Years,New (0-2yr),45.39,17.0,0.8658,0.0221,3.19,6.5,7,10.0,500.0
WC-001364_202510,2025-10-01,Southern,Gulf Coast,E&P,Operator,2-5 Years,End-of-Life (9+yr),39.93,10.0,0.9152,0.0228,2.75,4.4,1,10.0,500.0
WC-001365_202510,2025-10-01,Southern,Southeast Texas,Residential,Driver,2-5 Years,Mid-Life (3-5yr),41.33,327.0,0.9296,0.0176,1.51,6.0,16,133.0,7340.0
WC-001366_202510,2025-10-01,Southern,Southeast Texas,Commercial,Driver,10+ Years,Mid-Life (3-5yr),50.71,139.0,0.8629,0.0176,2.06,4.1,5,54.0,3369.0
WC-001367_202510,2025-10-01,Southern,Southeast Texas,Industrial,Mechanic,1-2 Years,New (0-2yr),41.0,38.0,0.9372,0.0153,3.03,4.5,3,10.0,500.0
WC-001368_202510,2025-10-01,Southern,Southeast Texas,E&P,Mechanic,5-10 Years,Mid-Life (3-5yr),43.9,10.0,0.9348,0.0222,3.24,4.2,4,10.0,500.0
WC-001369_202510,2025-10-01,Southern,Florida Panhandle,Residential,Helper,2-5 Years,New (0-2yr),40.81,270.0,0.9008,0.0187,2.52,6.6,15,108.0,5800.0
WC-001370_202510,2025-10-01,Southern,Florida Panhandle,Commercial,Driver,1-2 Years,Aging (6-8yr),38.52,104.0,0.8779,0.0235,2.51,6.0,10,42.0,2061.0
WC-001371_202510,2025-10-01,Southern,Florida Panhandle,Industrial,Driver,1-2 Years,Aging (6-8yr),49.76,39.0,0.8667,0.0174,3.3,3.9,3,10.0,560.0
WC-001372_202510,2025-10-01,Southern,Florida Panhandle,E&P,Driver,1-2 Years,End-of-Life (9+yr),40.73,13.0,0.8875,0.0243,1.87,4.8,2,10.0,500.0
WC-001373_202510,2025-10-01,Southern,Carolinas,Residential,Driver,< 1 Year,Aging (6-8yr),43.53,297.0,0.9001,0.0293,3.03,6.3,18,194.0,10376.0
WC-001374_202510,2025-10-01,Southern,Carolinas,Commercial,Driver,1-2 Years,Mid-Life (3-5yr),45.46,139.0,0.8349,0.0266,2.53,5.0,10,51.0,2882.0
WC-001375_202510,2025-10-01,Southern,Carolinas,Industrial,Mechanic,2-5 Years,Mid-Life (3-5yr),41.65,34.0,0.8781,0.0297,2.75,4.5,3,10.0,500.0
WC-001376_202510,2025-10-01,Southern,Carolinas,E&P,Mechanic,2-5 Years,New (0-2yr),50.96,12.0,0.9142,0.0285,3.55,5.9,2,10.0,500.0
WC-001377_202510,2025-10-01,Central,Great Plains,Residential,Driver,< 1 Year,End-of-Life (9+yr),49.29,331.0,0.9147,0.0246,3.46,4.7,11,134.0,8442.0
WC-001378_202510,2025-10-01,Central,Great Plains,Commercial,Mechanic,1-2 Years,Aging (6-8yr),45.79,135.0,0.8357,0.0162,1.89,3.6,12,52.0,2746.0
WC-001379_202510,2025-10-01,Central,Great Plains,Industrial,Mechanic,2-5 Years,New (0-2yr),43.42,17.0,0.9074,0.0255,3.4,5.1,2,10.0,500.0
WC-001380_202510,2025-10-01,Central,Great Plains,E&P,Driver,2-5 Years,Mid-Life (3-5yr),43.46,13.0,0.947,0.0176,1.86,5.2,2,10.0,500.0
WC-001381_202510,2025-10-01,Central,Upper Midwest,Residential,Mechanic,1-2 Years,Aging (6-8yr),44.14,259.0,0.9041,0.0235,2.64,6.2,15,176.0,9615.0
WC-001382_202510,2025-10-01,Central,Upper Midwest,Commercial,Driver,2-5 Years,New (0-2yr),44.16,137.0,0.9038,0.0254,1.97,6.3,12,58.0,3190.0
WC-001383_202510,2025-10-01,Central,Upper Midwest,Industrial,Mechanic,5-10 Years,Mid-Life (3-5yr),45.01,30.0,0.9447,0.0171,2.92,5.6,5,12.0,674.0
WC-001384_202510,2025-10-01,Central,Upper Midwest,E&P,Operator,5-10 Years,New (0-2yr),44.61,15.0,0.8384,0.023,1.95,5.7,1,10.0,500.0
WC-001385_202510,2025-10-01,Central,Missouri Valley,Residential,Driver,2-5 Years,Aging (6-8yr),42.6,262.0,0.9115,0.0195,3.36,4.6,8,155.0,7716.0
WC-001386_202510,2025-10-01,Central,Missouri Valley,Commercial,Driver,2-5 Years,End-of-Life (9+yr),51.73,105.0,0.9194,0.0178,3.4,5.5,14,73.0,4735.0
WC-001387_202510,2025-10-01,Central,Missouri Valley,Industrial,Helper,10+ Years,Mid-Life (3-5yr),50.33,19.0,0.8725,0.0168,3.13,6.0,5,10.0,500.0
WC-001388_202510,2025-10-01,Central,Missouri Valley,E&P,Mechanic,5-10 Years,New (0-2yr),48.48,8.0,0.8868,0.0225,3.2,4.4,1,10.0,500.0
WC-001389_202510,2025-10-01,Central,Ozarks,Residential,Driver,10+ Years,Aging (6-8yr),50.37,318.0,0.8726,0.0208,1.48,5.4,11,190.0,12643.0
WC-001390_202510,2025-10-01,Central,Ozarks,Commercial,Driver,2-5 Years,End-of-Life (9+yr),39.95,90.0,0.8866,0.0223,1.83,5.5,7,27.0,1279.0
WC-001391_202510,2025-10-01,Central,Ozarks,Industrial,Mechanic,< 1 Year,Mid-Life (3-5yr),39.95,22.0,0.9171,0.0231,3.24,5.8,6,10.0,500.0
WC-001392_202510,2025-10-01,Central,Ozarks,E&P,Helper,1-2 Years,Aging (6-8yr),38.0,16.0,0.9192,0.0232,3.45,4.8,4,10.0,500.0
WC-001393_202510,2025-10-01,Eastern,Mid-Atlantic,Residential,Driver,5-10 Years,End-of-Life (9+yr),41.06,319.0,0.9212,0.0191,2.64,6.1,14,103.0,5053.0
WC-001394_202510,2025-10-01,Eastern,Mid-Atlantic,Commercial,Driver,2-5 Years,Aging (6-8yr),49.06,112.0,0.9372,0.0164,2.65,4.1,6,49.0,2962.0
WC-001395_202510,2025-10-01,Eastern,Mid-Atlantic,Industrial,Driver,5-10 Years,Aging (6-8yr),50.33,28.0,0.9598,0.0188,1.94,5.5,7,14.0,912.0
WC-001396_202510,2025-10-01,Eastern,Mid-Atlantic,E&P,Mechanic,< 1 Year,New (0-2yr),42.34,11.0,0.9418,0.0298,2.98,3.8,2,10.0,500.0
WC-001397_202510,2025-10-01,Eastern,New England,Residential,Operator,10+ Years,Mid-Life (3-5yr),47.76,349.0,0.8833,0.017,2.79,6.4,9,251.0,13875.0
WC-001398_202510,2025-10-01,Eastern,New England,Commercial,Driver,1-2 Years,End-of-Life (9+yr),50.18,112.0,0.8872,0.0286,2.59,4.8,12,56.0,3501.0
WC-001399_202510,2025-10-01,Eastern,New England,Industrial,Helper,< 1 Year,Aging (6-8yr),40.96,37.0,0.816,0.025,2.89,6.4,4,11.0,549.0
WC-001400_202510,2025-10-01,Eastern,New England,E&P,Mechanic,1-2 Years,New (0-2yr),38.16,16.0,0.8931,0.0263,2.75,4.5,1,10.0,500.0
WC-001401_202510,2025-10-01,Eastern,Great Lakes,Residential,Helper,2-5 Years,End-of-Life (9+yr),39.61,256.0,0.9082,0.0263,2.39,4.0,20,383.0,19404.0
WC-001402_202510,2025-10-01,Eastern,Great Lakes,Commercial,Driver,2-5 Years,Mid-Life (3-5yr),41.54,110.0,0.9384,0.0299,1.56,5.0,10,72.0,4030.0
WC-001403_202510,2025-10-01,Eastern,Great Lakes,Industrial,Driver,2-5 Years,Mid-Life (3-5yr),53.45,21.0,0.8875,0.0238,3.3,5.7,4,10.0,500.0
WC-001404_202510,2025-10-01,Eastern,Great Lakes,E&P,Mechanic,1-2 Years,End-of-Life (9+yr),52.33,19.0,0.8811,0.0295,2.48,5.6,2,10.0,500.0
WC-001405_202510,2025-10-01,Eastern,Ohio Valley,Residential,Driver,5-10 Years,End-of-Life (9+yr),39.24,323.0,0.9307,0.0252,2.11,5.1,16,403.0,20894.0
WC-001406_202510,2025-10-01,Eastern,Ohio Valley,Commercial,Driver,5-10 Years,Mid-Life (3-5yr),50.98,95.0,0.8855,0.0255,1.92,3.7,9,47.0,2863.0
